mnis_id,given_name,family_name,display_name,party_mnis_id,party_name,party_membership_start_date,party_membership_end_date
4863,Selaine,Saxby,Selaine Saxby,4,Conservative,2019-12-12,2024-05-30
4,Jonathan,Sayeed,Mr Jonathan Sayeed,4,Conservative,1983-06-09,2005-02-03
4,Jonathan,Sayeed,Mr Jonathan Sayeed,9,Independent Conservative,2005-02-03,
1534,Lee,Scott,Mr Lee Scott,4,Conservative,2005-05-05,2015-03-30
4414,Paul,Scully,Paul Scully,4,Conservative,2015-05-07,2024-05-30
1552,Alison,Seabeck,Alison Seabeck,15,Labour,2005-05-05,2015-03-30
173,Brian,Sedgemore,Mr Brian Sedgemore,15,Labour,1974-02-28,2005-04-26
173,Brian,Sedgemore,Mr Brian Sedgemore,17,Liberal Democrat,2005-04-26,
4681,Robert,Seely,Bob Seely,4,Conservative,2017-06-08,2024-05-30
1453,Andrew,Selous,Andrew Selous,4,Conservative,2001-06-07,2024-05-30
1373,Eric,Sever,John Sever,15,Labour,1900-01-01,
4409,Naseem,Shah,Naz Shah,15,Labour,2015-05-07,2016-04-27
4409,Naseem,Shah,Naz Shah,8,Independent,2016-04-27,2016-07-05
4409,Naseem,Shah,Naz Shah,15,Labour,2016-07-05,
4131,Richard,Shannon,Jim Shannon,7,Democratic Unionist Party,2010-05-06,
1582,Grant,Shapps,Grant Shapps,4,Conservative,2005-05-05,2024-05-30
1604,Virendra,Sharma,Mr Virendra Sharma,15,Labour,2007-07-19,2024-05-30
4014,Alok,Sharma,Lord Sharma,4,Conservative,2010-05-06,
1207,David,Shaw,Mr David Shaw,4,Conservative,1900-01-01,
1254,John,Shaw,Sir Giles Shaw,4,Conservative,1974-02-28,
1036,Michael,Shaw,Lord Shaw of Northstead,4,Conservative,1994-09-30,2015-03-31
78,Jonathan,Shaw,Jonathan Shaw,15,Labour,1997-05-01,
411,Barry,Sheerman,Mr Barry Sheerman,15,Labour,1979-05-03,2024-05-30
3997,Alec,Shelbrooke,Sir Alec Shelbrooke,4,Conservative,2010-05-06,
436,Robert,Sheldon,Lord Sheldon,15,Labour,1964-10-15,2015-05-18
1294,William,Shelton,Sir William Shelton,4,Conservative,1900-01-01,
132,Gillian,Shephard,Baroness Shephard of Northwold,4,Conservative,1987-06-11,
1244,Colin,Shepherd,Sir Colin Shepherd,4,Conservative,1900-01-01,
295,Richard,Shepherd,Sir Richard Shepherd,4,Conservative,1995-04-01,2015-03-30
4453,Thomas,Sheppard,Tommy Sheppard,29,Scottish National Party,2015-05-07,2024-05-30
1464,James,Sheridan,Jim Sheridan,15,Labour,2001-06-07,2015-03-30
4506,Antoinette,Sherratt (Sandbach),Antoinette Sandbach,4,Conservative,2015-05-07,
4506,Antoinette,Sherratt (Sandbach),Antoinette Sandbach,8,Independent,2019-09-03,
4506,Antoinette,Sherratt (Sandbach),Antoinette Sandbach,17,Liberal Democrat,2019-10-31,2019-11-06
4426,Paula,Sherriff,Paula Sherriff,15,Labour,2015-05-07,2019-11-06
666,Julian,Shersby,Sir Michael Shersby,4,Conservative,1900-01-01,
1380,Elizabeth,Shields,Mrs Elizabeth Shields,16,Liberal,1980-01-01,
314,Debra,Shipley,Ms Debra Shipley,15,Labour,1997-05-01,
944,Peter,Shore,Peter Shore,15,Labour,1900-01-01,
1113,Irene,Short,Mrs Renée Short,15,Labour,1964-10-15,
1692,Edward,Short,Lord Glenamara,15,Labour,1977-01-28,2012-05-04
300,Clare,Short,Clare Short,15,Labour,1983-06-09,2006-10-20
300,Clare,Short,Clare Short,10,Independent Labour,2006-10-20,
4013,Gavin,Shuker,Mr Gavin Shuker,15,Labour,2010-05-06,2019-02-18
4013,Gavin,Shuker,Mr Gavin Shuker,8,Independent,2019-02-18,2019-04-18
4013,Gavin,Shuker,Mr Gavin Shuker,1007,Change UK - The Independent Group,2019-04-18,2019-06-04
4013,Gavin,Shuker,Mr Gavin Shuker,1004,The Independent Group for Change,2019-04-18,2019-06-04
4013,Gavin,Shuker,Mr Gavin Shuker,8,Independent,2019-06-04,
4518,Tulip,Siddiq,Tulip Siddiq,15,Labour,2015-05-07,
2420,Samuel,Silkin,Lord Silkin of Dulwich,15,Labour,1900-01-01,
1335,John,Silkin,John Silkin,15,Labour,1900-01-01,
705,James,Sillars,Jim Sillars,29,Scottish National Party,1988-11-10,
1173,Julius,Silverman,Julius Silverman,15,Labour,1945-07-05,
1342,Frederick,Silvester,Fred Silvester,4,Conservative,1900-01-01,
1693,Charles,Simeons,Charles Simeons,4,Conservative,1900-01-01,
1393,Mark,Simmonds,Mark Simmonds,4,Conservative,2001-06-07,2015-03-30
4872,David,Simmonds,David Simmonds,4,Conservative,2019-12-12,
1391,Siôn,Simon,Mr Siôn Simon,15,Labour,2001-06-07,
365,Alan,Simpson,Alan Simpson,15,Labour,1992-04-09,
126,Keith,Simpson,Mr Keith Simpson,4,Conservative,1997-05-01,2019-11-06
1597,Thomas David,Simpson,David Simpson,7,Democratic Unionist Party,2005-05-05,2019-11-06
1188,Roger,Sims,Sir Roger Sims,4,Conservative,1900-01-01,
404,Marsha,Singh,Mr Marsha Singh,15,Labour,1997-05-01,2012-07-17
1179,Trevor,Skeet,Sir Trevor Skeet,4,Conservative,1900-01-01,
4021,Christopher,Skidmore,Chris Skidmore,4,Conservative,2010-05-06,2024-01-08
325,Dennis,Skinner,Mr Dennis Skinner,15,Labour,1970-06-18,2019-11-06
1516,Andrew,Slaughter,Andy Slaughter,15,Labour,2005-05-05,
4508,Ruth,Smeeth,Baroness Anderson of Stoke-on-Trent,15,Labour,2015-05-07,
1245,Timothy,Smith,Timothy Smith,4,Conservative,1900-01-01,
564,John,Smith,Mr John Smith,15,Labour,1900-01-01,
1267,Dudley,Smith,Sir Dudley Smith,4,Conservative,1959-10-08,
186,Christopher,Smith,Lord Smith of Finsbury,15,Labour,1983-06-09,2008-07-11
95,Andrew,Smith,Mr Andrew Smith,15,Labour,1987-06-11,2017-05-03
681,John,Smith,John Smith,15,Labour,1989-05-04,
541,Llewellyn,Smith,Llew Smith,15,Labour,1992-04-09,
4170,Angela,Smith,Baroness Smith of Basildon,15,Labour,1997-05-01,
471,Geraldine,Smith,Geraldine Smith,15,Labour,1997-05-01,
639,Robert,Smith,Sir Robert Smith,17,Liberal Democrat,1997-05-01,2015-03-30
269,Jacqui,Smith,Baroness Smith of Malvern,15,Labour,1997-05-01,
1564,Angela,Smith,Angela Smith,15,Labour,2005-05-05,2019-02-18
186,Christopher,Smith,Lord Smith of Finsbury,49,Non-affiliated,2008-07-14,
1609,Chloe,Smith,Chloe Smith,4,Conservative,2009-07-23,2024-05-30
4118,Julian,Smith,Sir Julian Smith,4,Conservative,2010-05-06,
4042,Owen,Smith,Owen Smith,15,Labour,2010-05-06,2019-11-06
3960,Henry,Smith,Henry Smith,4,Conservative,2010-05-06,2024-05-30
3928,Nicholas,Smith,Nick Smith,15,Labour,2010-05-06,
4478,Royston,Smith,Royston Smith,4,Conservative,2015-05-07,2024-05-30
4456,Jeffrey,Smith,Jeff Smith,15,Labour,2015-05-07,
4436,Catherine,Smith,Cat Smith,15,Labour,2015-05-07,
4648,Laura,Smith,Laura Smith,15,Labour,2017-06-08,2019-11-06
4609,Eleanor,Smith,Eleanor Smith,15,Labour,2017-06-08,2019-11-06
1564,Angela,Smith,Angela Smith,8,Independent,2019-02-18,2019-04-18
1564,Angela,Smith,Angela Smith,1007,Change UK - The Independent Group,2019-04-18,2019-06-04
1564,Angela,Smith,Angela Smith,1004,The Independent Group for Change,2019-04-18,2019-06-04
1564,Angela,Smith,Angela Smith,8,Independent,2019-06-04,
1564,Angela,Smith,Angela Smith,17,Liberal Democrat,2019-09-08,2019-11-06
4738,Alyn,Smith,Alyn Smith,29,Scottish National Party,2019-12-12,2024-05-30
4778,Greg,Smith,Greg Smith,4,Conservative,2019-12-12,
186,Christopher,Smith,Lord Smith of Finsbury,15,Labour,2024-07-13,
644,William,Smyth,The Rev Martin Smyth,38,Ulster Unionist Party,1982-03-04,2003-06-23
644,William,Smyth,The Rev Martin Smyth,14,Independent Unionist,2003-06-23,2004-01-09
644,William,Smyth,The Rev Martin Smyth,38,Ulster Unionist Party,2004-01-09,
4444,Karin,Smyth,Karin Smyth,15,Labour,2015-05-07,
319,Peter,Snape,Lord Snape,15,Labour,1974-02-28,
1574,Anne,Snelgrove,Anne Snelgrove,15,Labour,2005-05-05,
4595,Gareth,Snell,Gareth Snell,15,Labour,2017-02-23,
116,Arthur,Soames,Lord Soames of Fletching,4,Conservative,1983-06-09,
116,Arthur,Soames,Lord Soames of Fletching,8,Independent,2019-09-03,
116,Arthur,Soames,Lord Soames of Fletching,4,Conservative,2019-10-30,
4658,Alexander,Sobel,Alex Sobel,15,Labour,2017-06-08,
160,Clive,Soley,Lord Soley,15,Labour,1979-05-03,2023-01-19
4372,Amanda,Solloway,Amanda Solloway,4,Conservative,2015-05-07,2024-05-30
3938,Anna,Soubry,Anna Soubry,4,Conservative,2010-05-06,2019-02-20
3938,Anna,Soubry,Anna Soubry,8,Independent,2019-02-20,2019-04-23
3938,Anna,Soubry,Anna Soubry,1007,Change UK - The Independent Group,2019-04-18,2019-07-05
3938,Anna,Soubry,Anna Soubry,1004,The Independent Group for Change,2019-04-18,
3938,Anna,Soubry,Anna Soubry,1004,The Independent Group for Change,2019-07-05,2019-11-06
1592,Peter,Soulsby,Sir Peter Soulsby,15,Labour,2005-05-05,
433,Helen,Southworth,Helen Southworth,15,Labour,1997-05-01,
945,Nigel,Spearing,Nigel Spearing,15,Labour,1900-01-01,
1234,Herbert,Speed,Sir Keith Speed,4,Conservative,1900-01-01,
318,John,Spellar,Lord Spellar,15,Labour,1982-10-28,
1281,Antony,Speller,Tony Speller,4,Conservative,1900-01-01,2013-02-15
312,Caroline,Spelman,Dame Caroline Spelman,4,Conservative,1997-05-01,2019-11-06
1363,John,Spence,John Spence,4,Conservative,1900-01-01,
1155,Derek,Spencer,Sir Derek Spencer,4,Conservative,1983-06-09,
4055,Mark,Spencer,Sir Mark Spencer,4,Conservative,2010-05-06,2024-05-30
4785,Benjamin,Spencer,Dr Ben Spencer,4,Conservative,2019-12-12,
1237,James,Spicer,Sir James Spicer,4,Conservative,1900-01-01,2015-03-21
270,William,Spicer,Lord Spicer,4,Conservative,1974-02-28,2019-05-29
1214,Robert,Spink,Bob Spink,4,Conservative,1992-04-09,2008-03-12
1214,Robert,Spink,Bob Spink,5,Conservative Independent,2008-03-12,2008-04-22
1214,Robert,Spink,Bob Spink,35,UK Independence Party,2008-04-22,2008-11-21
1214,Robert,Spink,Bob Spink,8,Independent,2008-11-21,
1358,Leslie,Spriggs,Leslie Spriggs,15,Labour,1900-01-01,
139,Richard,Spring,Lord Risby,4,Conservative,1992-04-09,
1190,Iain,Sproat,Mr Iain Sproat,4,Conservative,1900-01-01,2011-09-29
1195,Robin,Squire,Mr Robin Squire,4,Conservative,1979-05-03,
592,Rachel,Squire,Rachel Squire,15,Labour,1992-04-09,2006-01-06
102,Nicholas,St Aubyn,Mr Nick St Aubyn,4,Conservative,1997-05-01,
946,Norman,St John-Stevas,Lord St John of Fawsley,4,Conservative,1987-10-19,2012-03-02
4866,Alexander,Stafford,Alexander Stafford,4,Conservative,2019-12-12,2024-05-30
947,Keith,Stainton,Keith Stainton,4,Conservative,1900-01-01,
3136,Albert,Stallard,Lord Stallard,15,Labour,1983-11-09,2008-03-29
1180,Ivor,Stanbrook,Ivor Stanbrook,4,Conservative,1900-01-01,
91,John,Stanley,Sir John Stanley,4,Conservative,1974-02-28,2015-03-30
19,Phyllis,Starkey,Dr Phyllis Starkey,15,Labour,1997-05-01,
4514,Keir,Starmer,Sir Keir Starmer,15,Labour,2015-05-07,
949,David,Steel,Lord Steel of Aikwood,17,Liberal Democrat,1997-06-06,2019-03-18
949,David,Steel,Lord Steel of Aikwood,49,Non-affiliated,2019-03-14,
949,David,Steel,Lord Steel of Aikwood,17,Liberal Democrat,2019-05-02,
949,David,Steel,Lord Steel of Aikwood,49,Non-affiliated,2020-02-25,2020-03-27
239,Anthony,Steen,Mr Anthony Steen,4,Conservative,1974-02-28,
508,Gerald,Steinberg,Mr Gerry Steinberg,15,Labour,1987-06-11,
4239,Nicol,Stephen,Lord Stephen,17,Liberal Democrat,1900-01-01,
1169,Barrie,Stephen,Michael Stephen,4,Conservative,1992-04-09,
4463,Christopher,Stephens,Chris Stephens,29,Scottish National Party,2015-05-07,2024-05-30
4044,Andrew,Stephenson,Andrew Stephenson,4,Conservative,2010-05-06,2024-05-30
1275,Michael,Stern,Michael Stern,4,Conservative,1900-01-01,
1291,Lewis,Stevens,Lewis Stevens,4,Conservative,1900-01-01,
1322,Martin,Stevens,Martin Stevens,4,Conservative,1900-01-01,
4425,Joanna,Stevens,Jo Stevens,15,Labour,2015-05-07,
287,George,Stevenson,Mr George Stevenson,15,Labour,1992-04-09,
3942,Andrew,Stevenson,John Stevenson,4,Conservative,2010-05-06,2024-05-30
4750,Jane,Stevenson,Jane Stevenson,4,Conservative,2019-12-12,2024-05-30
1370,Donald,Stewart,Donald Stewart,29,Scottish National Party,1900-01-01,
1239,John,Stewart,Allan Stewart,4,Conservative,1900-01-01,
1293,Andrew,Stewart,Andy Stewart,4,Conservative,1983-06-09,2013-10-06
986,Bernard,Stewart,Lord Stewartby,4,Conservative,1992-07-20,2015-11-12
619,David,Stewart,Mr David Stewart,15,Labour,1997-05-01,
444,Ian,Stewart,Ian Stewart,15,Labour,1997-05-01,
3919,Robert,Stewart,Bob Stewart,4,Conservative,2010-05-06,
4137,Roderick,Stewart,Rory Stewart,4,Conservative,2010-05-06,
4015,Iain,Stewart,Iain Stewart,4,Conservative,2010-05-06,2024-05-30
4137,Roderick,Stewart,Rory Stewart,8,Independent,2019-09-03,
3919,Robert,Stewart,Bob Stewart,8,Independent,2023-11-04,
3919,Robert,Stewart,Bob Stewart,4,Conservative,2024-05-22,2024-05-30
356,Paul,Stinchcombe,Mr Paul Stinchcombe,15,Labour,1997-05-01,
79,Howard,Stoate,Dr Howard Stoate,15,Labour,1997-05-01,
950,David,Stoddart,Lord Stoddart of Swindon,15,Labour,1983-09-14,2001-07-16
950,David,Stoddart,Lord Stoddart of Swindon,10,Independent Labour,2001-07-17,2020-11-14
1286,John,Stokes,Sir John Stokes,4,Conservative,1900-01-01,
4612,James,Stone,Jamie Stone,17,Liberal Democrat,2017-06-08,
671,Roger,Stott,Roger Stott,15,Labour,1900-01-01,
724,John,Stradling Thomas,Sir John Stradling Thomas,4,Conservative,1900-01-01,
597,Gavin,Strang,Dr Gavin Strang,15,Labour,1970-06-18,
463,John,Straw,Mr Jack Straw,15,Labour,1979-05-03,2015-02-23
463,John,Straw,Mr Jack Straw,8,Independent,2015-02-23,2015-03-30
234,Gary,Streeter,Sir Gary Streeter,4,Conservative,1992-04-09,2024-05-30
4504,Wesley,Streeting,Wes Streeting,15,Labour,2015-05-07,
3935,Melvyn,Stride,Mel Stride,4,Conservative,2010-05-06,
449,Graham,Stringer,Graham Stringer,15,Labour,1997-05-01,
296,Gisela,Stuart,Baroness Stuart of Edgbaston,15,Labour,1997-05-01,2017-05-03
1482,Graham,Stuart,Graham Stuart,4,Conservative,2005-05-05,
296,Gisela,Stuart,Baroness Stuart of Edgbaston,49,Non-affiliated,2020-09-07,2021-10-12
296,Gisela,Stuart,Baroness Stuart of Edgbaston,6,Crossbench,2021-10-12,
445,Robert,Stunell,Lord Stunell,17,Liberal Democrat,1997-05-01,2024-04-29
4079,Julian,Sturdy,Julian Sturdy,4,Conservative,2010-05-06,2024-05-30
1694,Thomas,Stuttaford,Dr Thomas Stuttaford,4,Conservative,1900-01-01,
4786,Zarah,Sultana,Zarah Sultana,15,Labour,2019-12-12,
4786,Zarah,Sultana,Zarah Sultana,8,Independent,2024-07-23,
951,Shirley,Summerskill,Dr Shirley Summerskill,15,Labour,1900-01-01,
1297,Hugo,Summerson,Hugo Summerson,4,Conservative,1900-01-01,
4483,Rishi,Sunak,Rishi Sunak,4,Conservative,2015-05-07,
4767,James,Sunderland,James Sunderland,4,Conservative,2019-12-12,2024-05-30
1695,John,Sutcliffe,John Sutcliffe,4,Conservative,1900-01-01,
403,Gerard,Sutcliffe,Mr Gerry Sutcliffe,15,Labour,1994-06-09,2015-03-30
4045,Ian,Swales,Ian Swales,17,Liberal Democrat,2010-05-06,2015-03-30
55,Desmond,Swayne,Sir Desmond Swayne,4,Conservative,1997-05-01,
1264,Walter,Sweeney,Walter Sweeney,4,Conservative,1992-04-09,
4642,Paul,Sweeney,Mr Paul Sweeney,15,Labour,2017-06-08,2019-11-06
628,John,Swinney,Mr John Swinney,29,Scottish National Party,1997-05-01,
1513,Joanne,Swinson,Jo Swinson,17,Liberal Democrat,2005-05-05,2019-11-06
1408,Hugo,Swire,Lord Swire,4,Conservative,2001-06-07,
245,Robert,Syms,Sir Robert Syms,4,Conservative,1997-05-01,2024-05-30
1383,Mark,Tami,Mark Tami,15,Labour,2001-06-07,
348,Peter,Tapsell,Sir Peter Tapsell,4,Conservative,1959-10-08,2015-03-30
4829,Samuel,Tarry,Sam Tarry,15,Labour,2019-12-12,2024-05-30
1696,Dick,Taverne,Lord Taverne,17,Liberal Democrat,1996-02-05,
657,John,Taylor,Lord Kilclooney,38,Ulster Unionist Party,1965-11-25,2001-06-07
1056,Robert,Taylor,Robert Taylor,4,Conservative,1970-06-18,
407,Winifred,Taylor,Baroness Taylor of Bolton,15,Labour,1974-10-10,
313,John,Taylor,Mr John D. Taylor,4,Conservative,1983-06-09,
228,Matthew,Taylor,Lord Taylor of Goss Moor,17,Liberal Democrat,1987-03-12,
101,Ian,Taylor,Mr Ian Taylor,4,Conservative,1987-06-11,
42,Edward,Taylor,Sir Teddy Taylor,4,Conservative,1995-04-01,
342,David,Taylor,David Taylor,15,Labour,1997-05-01,2009-12-26
505,Daria,Taylor,Ms Dari Taylor,15,Labour,1997-05-01,
1472,Richard,Taylor,Dr Richard Taylor,8,Independent,2001-06-07,
657,John,Taylor,Lord Kilclooney,6,Crossbench,2001-07-17,
1170,Sarah,Teather,Sarah Teather,17,Liberal Democrat,2003-09-18,2015-03-30
952,Norman,Tebbit,Lord Tebbit,4,Conservative,1992-07-09,2022-03-31
267,Peter,Temple-Morris,Lord Temple-Morris,15,Labour,1998-06-21,2018-05-01
953,Margaret,Thatcher,Baroness Thatcher,4,Conservative,1992-06-26,2013-04-08
4430,Alison,Thewliss,Alison Thewliss,29,Scottish National Party,2015-05-07,2024-05-30
1697,Ronald,Thomas,Ronald Thomas,15,Labour,1900-01-01,
1301,Roger,Thomas,Dr Roger Thomas,15,Labour,1900-01-01,
1046,Peter,Thomas,Peter Thomas,4,Conservative,1951-10-25,2008-02-04
1345,Michael,Thomas,Mike Thomas,32,Social Democratic Party,1981-03-02,
177,Gareth,Thomas,Gareth Thomas,15,Labour,1997-05-01,
532,Gareth,Thomas,Gareth Thomas,15,Labour,1997-05-01,
538,Simon,Thomas,Mr Simon Thomas,22,Plaid Cymru,2000-02-03,
4532,Derek,Thomas,Derek Thomas,4,Conservative,2015-05-07,2024-05-30
4479,Nicklaus,Thomas-Symonds,Nick Thomas-Symonds,15,Labour,2015-05-07,
1276,Kenneth,Thomason,Roy Thomason,4,Conservative,1900-01-01,
1699,George,Thompson,George Thompson,29,Scottish National Party,1900-01-01,
1698,Alan,Thompson,Alan Thompson,15,Labour,1900-01-01,
1252,Hugh,Thompson,Patrick Thompson,4,Conservative,1983-06-09,
1265,John,Thompson,Jack Thompson,15,Labour,1983-06-09,2011-07-21
659,William,Thompson,Mr William Thompson,38,Ulster Unionist Party,1997-05-01,2010-12-12
4482,Owen,Thompson,Owen Thompson,29,Scottish National Party,2015-05-07,2024-05-30
4422,Michelle,Thomson,Michelle Thomson,29,Scottish National Party,2015-05-07,2015-10-01
4422,Michelle,Thomson,Michelle Thomson,8,Independent,2015-10-01,2017-05-03
4599,Ross,Thomson,Ross Thomson,4,Conservative,2017-06-08,2019-11-06
4796,Richard,Thomson,Richard Thomson,29,Scottish National Party,2019-12-12,2024-05-30
1536,Emily,Thornberry,Emily Thornberry,15,Labour,2005-05-05,
1289,Neil,Thorne,Sir Neil Thorne,4,Conservative,1900-01-01,
1235,George,Thornton,Sir Malcolm Thornton,4,Conservative,1979-05-03,
4273,Michael,Thornton,Mr Mike Thornton,17,Liberal Democrat,2013-02-28,2015-03-30
1700,Jeremy,Thorpe,Jeremy Thorpe,16,Liberal,1900-01-01,
4447,Margaret,Throup,Maggie Throup,4,Conservative,2015-05-07,2024-05-30
1399,John,Thurso,Viscount Thurso,17,Liberal Democrat,2001-06-07,
1701,Sydney,Tierney,Sydney Tierney,15,Labour,1900-01-01,2010-03-06
163,Stephen,Timms,Sir Stephen Timms,15,Labour,1994-06-09,
1605,Anthony,Timpson,Edward Timpson,4,Conservative,2008-05-22,2024-05-30
1361,James,Tinn,James Tinn,15,Labour,1900-01-01,
367,Simon,Tipping,Paddy Tipping,15,Labour,1992-04-09,
332,Mark,Todd,Mr Mark Todd,15,Labour,1997-05-01,
4487,Kelly,Tolhurst,Kelly Tolhurst,4,Conservative,2015-05-07,2024-05-30
1702,John,Tomlinson,Lord Tomlinson,15,Labour,1998-07-21,2024-01-20
4105,Justin,Tomlinson,Justin Tomlinson,4,Conservative,2010-05-06,2024-05-30
4497,Michael,Tomlinson-Mynors,Michael Tomlinson,4,Conservative,2015-05-07,2024-05-30
200,Jennifer,Tonge,Baroness Tonge,17,Liberal Democrat,1997-05-01,2012-02-29
200,Jennifer,Tonge,Baroness Tonge,50,Independent Liberal Democrat,2012-03-01,2016-10-31
200,Jennifer,Tonge,Baroness Tonge,49,Non-affiliated,2016-10-31,2021-02-19
1703,Graham,Tope,Lord Tope,17,Liberal Democrat,1994-10-04,
1177,Thomas,Torney,Tom Torney,15,Labour,1900-01-01,
542,James,Touhig,Lord Touhig,15,Labour,1995-02-16,
371,John,Townend,Mr John Townend,4,Conservative,1979-05-03,
989,Cyril,Townsend,Sir Cyril Townsend,4,Conservative,1900-01-01,2013-11-20
1260,Richard,Tracey,Richard Tracey,4,Conservative,1983-06-09,
4509,Craig,Tracey,Craig Tracey,4,Conservative,2015-05-07,2024-05-30
335,David,Tredinnick,David Tredinnick,4,Conservative,1987-06-11,2019-11-06
13,Michael,Trend,Mr Michael Trend,4,Conservative,1992-04-09,
4531,Anne-Marie,Trevelyan,Anne-Marie Trevelyan,4,Conservative,2015-05-07,2024-05-30
1704,Peter,Trew,Peter Trew,4,Conservative,1900-01-01,
410,Jon,Trickett,Jon Trickett,15,Labour,1996-02-01,
658,William,Trimble,Lord Trimble,38,Ulster Unionist Party,1990-05-17,2005-05-05
658,William,Trimble,Lord Trimble,6,Crossbench,2006-06-02,2007-04-16
658,William,Trimble,Lord Trimble,4,Conservative,2007-04-17,2022-07-25
955,David,Trippier,Sir David Trippier,4,Conservative,1900-01-01,
4780,Laura,Trott,Laura Trott,4,Conservative,2019-12-12,
1263,Neville,Trotter,Sir Neville Trotter,4,Conservative,1974-02-28,
4097,Elizabeth,Truss,Elizabeth Truss,4,Conservative,2010-05-06,2024-05-30
421,Paul,Truswell,Mr Paul Truswell,15,Labour,1997-05-01,
1705,Christopher,Tugendhat,Lord Tugendhat,4,Conservative,1993-10-15,
4462,Thomas,Tugendhat,Tom Tugendhat,4,Conservative,2015-05-07,
4449,Anna,Turley,Anna Turley,15,Labour,2015-05-07,
1706,Colin,Turner,Sir Colin Turner,4,Conservative,1900-01-01,
322,Dennis,Turner,Lord Bilston,15,Labour,1987-06-11,2014-02-25
128,George,Turner,Dr George Turner,15,Labour,1997-05-01,
23,Desmond,Turner,Dr Desmond Turner,15,Labour,1997-05-01,
460,Neil,Turner,Mr Neil Turner,15,Labour,1999-09-23,
1426,Andrew,Turner,Mr Andrew Turner,4,Conservative,2001-06-07,2017-05-03
4030,Karl,Turner,Karl Turner,15,Labour,2010-05-06,
429,John,Twigg,Derek Twigg,15,Labour,1997-05-01,
167,Stephen,Twigg,Stephen Twigg,15,Labour,1997-05-01,2019-11-06
1240,Ian,Twinn,Dr Ian Twinn,4,Conservative,1900-01-01,
4618,Mary,Twist,Liz Twist,15,Labour,2017-06-08,
225,Paul,Tyler,Lord Tyler,17,Liberal Democrat,1988-03-02,2021-10-28
618,William,Tynan,Mr Bill Tynan,15,Labour,1999-09-23,
112,Andrew,Tyrie,Lord Tyrie,4,Conservative,1997-05-01,2017-05-03
112,Andrew,Tyrie,Lord Tyrie,49,Non-affiliated,2018-06-12,
4460,Nusrat,Ul-Ghani,Ms Nusrat Ghani,4,Conservative,2015-05-07,
4128,Chuka,Umunna,Chuka Umunna,15,Labour,2010-05-06,2019-02-18
4128,Chuka,Umunna,Chuka Umunna,8,Independent,2019-02-18,2019-04-18
4128,Chuka,Umunna,Chuka Umunna,1007,Change UK - The Independent Group,2019-04-18,2019-06-04
4128,Chuka,Umunna,Chuka Umunna,1004,The Independent Group for Change,2019-04-18,2019-06-04
4128,Chuka,Umunna,Chuka Umunna,8,Independent,2019-06-04,2019-06-13
4128,Chuka,Umunna,Chuka Umunna,17,Liberal Democrat,2019-06-13,
4078,Paul,Uppal,Paul Uppal,4,Conservative,2010-05-06,2015-03-30
1329,Thomas,Urwin,Tom Urwin,15,Labour,1900-01-01,
1494,Katharine,Ussher,Kitty Ussher,15,Labour,2005-05-05,
1580,Edward,Vaizey,Lord Vaizey of Didcot,4,Conservative,2005-05-05,
1580,Edward,Vaizey,Lord Vaizey of Didcot,8,Independent,2019-09-03,
1580,Edward,Vaizey,Lord Vaizey of Didcot,4,Conservative,2019-10-30,
1496,Shailesh,Vara,Shailesh Vara,4,Conservative,2005-05-05,2024-05-30
1830,Eric,Varley,The Lord Varley,15,Labour,1900-01-01,
1255,Gerard,Vaughan,Sir Gerard Vaughan,4,Conservative,1970-06-18,
338,Keith,Vaz,Keith Vaz,15,Labour,1987-06-11,2019-11-06
4076,Valerie,Vaz,Valerie Vaz,15,Labour,2010-05-06,
3957,Martin,Vickers,Martin Vickers,4,Conservative,2010-05-06,
4844,Matthew,Vickers,Matt Vickers,4,Conservative,2019-12-12,
52,Peter,Viggers,Sir Peter Viggers,4,Conservative,1974-02-28,
1500,Theresa,Villiers,Theresa Villiers,4,Conservative,2005-05-05,2024-05-30
170,Rudolf,Vis,Dr Rudi Vis,15,Labour,1997-05-01,
722,David,Waddington,Lord Waddington,4,Conservative,1990-12-04,2015-03-26
956,Richard,Wainwright,Richard Wainwright,16,Liberal,1900-01-01,
1308,Edwin,Wainwright,Edwin Wainwright,15,Labour,1900-01-01,
4871,Christian,Wakeford,Christian Wakeford,4,Conservative,2019-12-12,
4871,Christian,Wakeford,Christian Wakeford,15,Labour,2022-01-19,
1278,John,Wakeham,Lord Wakeham,4,Conservative,1992-04-24,
957,William,Waldegrave,Lord Waldegrave of North Hill,4,Conservative,1999-07-28,
1707,Brian,Walden,Brian Walden,15,Labour,1900-01-01,
958,George,Walden,George Walden,4,Conservative,1900-01-01,
1708,Terry,Walker,Terry Walker,15,Labour,1900-01-01,
1262,William,Walker,Bill Walker,4,Conservative,1979-05-03,
643,Alfred,Walker,Sir Cecil Walker,38,Ulster Unionist Party,1983-06-09,2001-06-07
1006,Harold,Walker,Sir Harold Walker,15,Labour,1992-04-09,2003-11-11
1045,Peter,Walker,The Lord Walker of Worcester,4,Conservative,1992-07-08,2010-06-23
1493,Charles,Walker,Sir Charles Walker,4,Conservative,2005-05-05,2024-05-30
4091,Robin,Walker,Mr Robin Walker,4,Conservative,2010-05-06,2024-05-30
4649,Thelma,Walker,Thelma Walker,15,Labour,2017-06-08,2019-11-06
4472,Holly,Walker-Lynch,Holly Lynch,15,Labour,2015-05-07,2024-05-30
